order_number,toothbrush_type,order_date,customer_age,order_quantity,delivery_postcode,billing_postcode,is_first,dispatch_status,dispatch_date,delivery_status,delivery_date
BRU00009043,Toothbrush 4000,2022-12-19 06:43:25.437764800,26,1,HA30XJ,HA30XJ,True,Order Received,,,
BRU00008676,Toothbrush 4000,2022-12-19 20:22:32.217324800,19,8,CH73AN,CH73AN,True,Order Confirmed,2022-12-19 21:20:30.637214000,,
BRU00009130,Toothbrush 2000,2022-12-18 18:33:18.173554400,64,5,CO92NR,CO92NR,True,Dispatched,2022-12-19 00:53:00.569049200,Unsuccessful,2022-12-20 11:53:29.652858800
BRU00008893,Toothbrush 2000,2022-12-19 04:28:31.331484000,86,2,BL15EF,BL15EF,True,Order Received,,,
BRU00008811,Toothbrush 4000,2022-12-19 12:08:03.551792800,23,2,CV13GP,CV13GP,True,Dispatched,2022-12-19 19:22:41.005147600,In Transit,2022-12-19 20:14:02.485980400
BRU00009319,Toothbrush 2000,2022-12-18 16:27:53.832640400,82,5,GL46TD,GL46TD,True,Order Received,,,
BRU00008952,Toothbrush 2000,2022-12-18 22:31:44.867874400,71,1,HA47RG,HA47RG,True,Dispatched,2022-12-19 06:03:58.476967600,In Transit,2022-12-19 07:12:07.257812800
BRU00009134,Toothbrush 2000,2022-12-19 05:44:11.366528000,79,3,DN32HF,DN32HF,True,Dispatched,2022-12-19 12:25:22.285672400,In Transit,2022-12-19 13:33:45.831845600
BRU00008914,Toothbrush 4000,2022-12-19 19:53:41.513409600,3,5,GL208EA,GL208EA,True,Dispatched,2022-12-20 03:01:57.326613599,Unsuccessful,2022-12-21 07:24:53.521624799
BRU00008758,Toothbrush 4000,2022-12-19 15:13:21.446893600,23,4,CF235BW,CF235BW,True,Dispatched,2022-12-19 22:20:16.275458800,In Transit,2022-12-19 23:29:55.476254800
BRU00009312,Toothbrush 4000,2022-12-19 12:07:48.015752400,24,3,BL24NS,BL24NS,True,Order Received,,,
BRU00008986,Toothbrush 4000,2022-12-19 03:30:32.304020800,26,5,CV116HF,CV116HF,True,Dispatched,2022-12-19 10:14:18.675870400,In Transit,2022-12-19 11:31:52.283201199
BRU00008767,Toothbrush 4000,2022-12-19 06:46:21.950350000,25,8,EH224HS,EH224HS,True,Dispatched,2022-12-19 12:57:04.256626000,In Transit,2022-12-19 14:07:08.411354800
BRU00008813,Toothbrush 4000,2022-12-19 12:50:50.223146400,23,2,DH58JA,DH58JA,True,Order Confirmed,2022-12-19 14:03:10.523488800,,
BRU00008803,Toothbrush 2000,2022-12-18 13:26:31.386858000,60,8,FK102NJ,FK102NJ,True,Dispatched,2022-12-18 20:29:55.682610000,In Transit,2022-12-18 21:33:36.593456400
BRU00009080,Toothbrush 4000,2022-12-18 21:42:03.067944400,22,7,CF374RY,CF374RY,True,Order Received,,,
BRU00008771,Toothbrush 4000,2022-12-19 13:45:47.071137600,15,2,CT216DQ,CT216DQ,True,Dispatched,2022-12-19 20:52:09.542262000,In Transit,2022-12-19 21:48:35.084761200
BRU00008933,Toothbrush 2000,2022-12-19 07:52:46.885486000,74,7,HA55AB,HA55AB,True,Order Received,,,
BRU00009222,Toothbrush 2000,2022-12-18 15:25:35.400498000,76,6,DY98SS,DY98SS,True,Dispatched,2022-12-18 22:15:45.122854800,In Transit,2022-12-18 23:09:19.809195600
BRU00008624,Toothbrush 2000,2022-12-19 09:26:51.798379600,70,4,HS29JF,HS29JF,True,Order Confirmed,2022-12-19 10:16:33.336876400,,
BRU00009126,Toothbrush 2000,2022-12-18 13:04:16.135566800,53,6,BN207HP,BN207HP,True,Order Received,,,
BRU00009301,Toothbrush 2000,2022-12-18 15:49:20.274635600,69,3,BL31LA,BL31LA,True,Dispatched,2022-12-18 23:09:51.154944800,In Transit,2022-12-19 00:13:22.364928800
BRU00008578,Toothbrush 2000,2022-12-18 13:44:04.568148800,86,2,CA125DE,CA125DE,True,Dispatched,2022-12-18 20:45:26.887487600,In Transit,2022-12-18 21:56:39.941824400
BRU00008925,Toothbrush 2000,2022-12-19 08:33:28.782341600,81,6,GL13DZ,GL13DZ,True,Order Received,,,
BRU00008807,Toothbrush 2000,2022-12-19 06:50:26.768189200,90,6,CF623FA,CF623FA,True,Order Received,,,
BRU00008892,Toothbrush 4000,2022-12-18 15:52:59.100946800,19,3,B756UQ,B756UQ,True,Order Received,,,
BRU00008751,Toothbrush 4000,2022-12-19 06:49:45.265726800,33,3,EX144XG,EX144XG,True,Dispatched,2022-12-19 13:40:59.355475200,In Transit,2022-12-19 14:31:35.846496000
BRU00009138,Toothbrush 2000,2022-12-19 09:02:13.874668800,75,2,BA80EA,BA80EA,True,Dispatched,2022-12-19 16:08:54.767374800,In Transit,2022-12-19 17:07:04.503313200
BRU00008634,Toothbrush 4000,2022-12-19 08:13:15.223319600,28,8,DD25LX,DD25LX,True,Dispatched,2022-12-19 15:51:54.270358400,In Transit,2022-12-19 16:26:03.947303600
BRU00008826,Toothbrush 4000,2022-12-18 22:58:58.512926800,24,9,CM13RD,CM13RD,True,Dispatched,2022-12-19 07:03:37.147868800,In Transit,2022-12-19 08:11:12.669203200
BRU00008596,Toothbrush 2000,2022-12-18 16:05:28.160566800,78,9,BS78TG,BS78TG,True,Order Received,,,
BRU00008756,Toothbrush 4000,2022-12-19 13:08:58.892300800,14,5,CB13YH,CB13YH,True,Order Confirmed,2022-12-19 14:00:20.775746800,,
BRU00008824,Toothbrush 4000,2022-12-19 21:55:02.314475200,20,8,CH37PS,CH37PS,True,Dispatched,2022-12-20 05:23:22.324356400,In Transit,2022-12-20 06:33:51.835062400
BRU00008989,Toothbrush 4000,2022-12-19 17:21:52.859984800,8,9,CV12PQ,CV12PQ,True,Dispatched,2022-12-20 00:48:39.393392800,Unsuccessful,2022-12-20 23:32:01.029642400
BRU00008869,Toothbrush 4000,2022-12-18 22:45:44.419870800,33,5,BS169PT,BS169PT,True,Order Received,,,
BRU00008849,Toothbrush 2000,2022-12-18 19:56:32.245538800,94,7,BN237AY,BN237AY,True,Order Received,,,
BRU00008945,Toothbrush 4000,2022-12-18 22:20:32.892436400,30,5,CH426RZ,CH426RZ,True,Order Received,,,
BRU00009251,Toothbrush 4000,2022-12-19 02:15:21.268518400,36,4,G720HX,G720HX,True,Dispatched,2022-12-19 08:19:02.782249600,In Transit,2022-12-19 09:05:18.350494000
BRU00008865,Toothbrush 4000,2022-12-19 01:39:34.245300000,35,9,BS20UQ,BS20UQ,True,Dispatched,2022-12-19 09:12:49.677384000,In Transit,2022-12-19 10:27:22.767434400
BRU00009146,Toothbrush 2000,2022-12-19 10:19:59.846250000,73,6,BA126DT,BA126DT,True,Order Received,,,
BRU00009066,Toothbrush 4000,2022-12-19 03:16:18.341152399,19,9,CV39LG,CV39LG,True,Order Confirmed,2022-12-19 04:20:07.655619199,,
BRU00008589,Toothbrush 4000,2022-12-19 04:29:50.939386800,16,5,EN106HB,EN106HB,True,Dispatched,2022-12-19 11:38:15.460490400,In Transit,2022-12-19 12:34:31.210341600
BRU00009274,Toothbrush 2000,2022-12-19 07:19:27.278954000,59,9,DE222QQ,DE222QQ,True,Dispatched,2022-12-19 14:35:15.793083200,In Transit,2022-12-19 15:28:44.148878000
BRU00008843,Toothbrush 2000,2022-12-18 23:42:47.584087600,86,1,CT102JH,CT102JH,True,Dispatched,2022-12-19 06:20:31.242408400,In Transit,2022-12-19 07:33:11.616732400
BRU00008749,Toothbrush 2000,2022-12-18 13:43:53.178381600,90,2,G120HS,G120HS,True,Order Received,,,
BRU00009272,Toothbrush 2000,2022-12-18 19:35:56.599130400,91,4,CV115PW,CV115PW,True,Dispatched,2022-12-19 03:10:26.796903600,Unsuccessful,2022-12-20 01:06:28.181016000
BRU00009037,Toothbrush 4000,2022-12-19 15:55:53.270525600,38,3,CO91BD,CO91BD,True,Dispatched,2022-12-19 23:08:31.811578400,In Transit,2022-12-20 00:12:49.243816400
BRU00008755,Toothbrush 2000,2022-12-19 04:05:39.731331599,77,1,BL49LS,BL49LS,True,Order Confirmed,2022-12-19 04:59:14.398333199,,
BRU00008585,Toothbrush 4000,2022-12-18 23:50:33.772454000,29,1,AB441QD,AB441QD,True,Order Received,,,
BRU00008668,Toothbrush 2000,2022-12-19 01:58:49.874580400,88,1,DE231TP,DE231TP,True,Dispatched,2022-12-19 08:36:41.938098400,In Transit,2022-12-19 09:49:05.398020400
BRU00009305,Toothbrush 2000,2022-12-19 04:06:00.942034800,79,8,DL70PG,DL70PG,True,Order Confirmed,2022-12-19 05:08:14.310853199,,
BRU00008720,Toothbrush 2000,2022-12-18 16:01:40.001397200,81,3,AB338TG,AB338TG,True,Dispatched,2022-12-18 23:10:32.723288000,In Transit,2022-12-18 23:57:38.835111200
BRU00008663,Toothbrush 4000,2022-12-19 12:46:01.637041600,36,4,CO93EX,CO93EX,True,Order Confirmed,2022-12-19 13:46:50.943520000,,
BRU00008701,Toothbrush 4000,2022-12-19 11:16:27.459704400,25,8,IP173FB,IP173FB,True,Order Received,,,
BRU00008648,Toothbrush 2000,2022-12-19 05:40:05.661364800,84,5,CV477RX,CV477RX,True,Order Received,,,
BRU00008810,Toothbrush 2000,2022-12-18 14:01:44.290692000,67,9,CF144PA,CF144PA,True,Order Confirmed,2022-12-18 14:57:18.380227200,,
BRU00008924,Toothbrush 4000,2022-12-19 17:39:15.130762800,36,5,DN110LG,DN110LG,True,Order Received,,,
BRU00008590,Toothbrush 4000,2022-12-18 21:09:22.136077200,32,1,BD249BT,BD249BT,True,Dispatched,2022-12-19 03:48:51.474176400,Unsuccessful,2022-12-20 07:16:45.704472000
BRU00009135,Toothbrush 2000,2022-12-19 03:22:03.587039600,82,6,CV325WE,CV325WE,True,Order Confirmed,2022-12-19 04:31:27.424382000,,
BRU00009024,Toothbrush 4000,2022-12-18 14:41:42.987576000,24,7,BS137RU,BS137RU,True,Order Confirmed,2022-12-18 16:11:27.046257600,,
BRU00009163,Toothbrush 4000,2022-12-18 22:40:31.690593200,22,6,BS79DZ,BS79DZ,True,Dispatched,2022-12-19 05:33:10.227096800,In Transit,2022-12-19 06:29:05.375152400
BRU00009207,Toothbrush 2000,2022-12-19 04:33:37.871161200,49,8,E138DG,E138DG,True,Dispatched,2022-12-19 11:24:52.920396000,In Transit,2022-12-19 12:06:34.307294400
BRU00008587,Toothbrush 4000,2022-12-19 07:03:32.303620400,36,3,HP218TB,HP218TB,True,Order Confirmed,2022-12-19 07:56:45.973805600,,
BRU00008239,Toothbrush 2000,2022-12-17 11:00:22.505956000,94,2,CF147EN,BS79FF,True,Dispatched,2022-12-17 18:07:20.855371600,In Transit,2022-12-17 19:12:25.843883200
BRU00004323,Toothbrush 4000,2022-12-17 08:13:22.345254400,13,7,GL71XX,CF244RB,True,Dispatched,2022-12-17 16:37:26.284572400,In Transit,2022-12-17 17:36:29.004425200
BRU00002207,Toothbrush 4000,2022-12-16 03:15:12.697460400,34,6,FY42DW,IP117JF,True,Dispatched,2022-12-16 09:55:18.256362000,In Transit,2022-12-16 10:42:14.332137600
BRU00006840,Toothbrush 4000,2022-12-16 13:43:00.186510400,40,1,BD164LD,EN54QN,True,Dispatched,2022-12-16 21:07:22.068350800,In Transit,2022-12-16 21:59:54.364218400
BRU00007988,Toothbrush 4000,2022-12-18 13:14:40.130165200,20,9,CV31NZ,CO130AN,True,Dispatched,2022-12-18 20:28:45.709966000,In Transit,2022-12-18 21:38:33.234091600
BRU00008462,Toothbrush 2000,2022-12-18 21:33:30.410511600,61,6,IP238DS,HX37LB,True,Dispatched,2022-12-19 05:16:48.262632000,In Transit,2022-12-19 06:38:05.956606800
BRU00006031,Toothbrush 4000,2022-12-17 16:22:31.665276800,18,3,HX62QR,CH659BE,True,Dispatched,2022-12-18 00:02:16.348894400,In Transit,2022-12-18 01:03:37.330916000
BRU00003243,Toothbrush 4000,2022-12-20 01:05:45.849353200,33,5,AB253TG,CV61HQ,True,Dispatched,2022-12-20 08:54:19.428979600,In Transit,2022-12-20 09:49:01.430183200
BRU00008225,Toothbrush 4000,2022-12-17 20:31:33.792662400,18,2,DY47DX,EX239JG,True,Dispatched,2022-12-18 03:51:46.438734000,In Transit,2022-12-18 04:55:24.794890800
BRU00001109,Toothbrush 4000,2022-12-18 01:32:36.375032800,45,8,HU89QU,DN172TD,True,Dispatched,2022-12-18 08:59:21.269040400,In Transit,2022-12-18 09:48:42.604402000
BRU00002993,Toothbrush 2000,2022-12-18 22:26:24.942290000,68,2,BA99SE,EH75RL,True,Dispatched,2022-12-19 05:27:24.030796400,In Transit,2022-12-19 06:06:18.000108800
BRU00003374,Toothbrush 4000,2022-12-16 22:56:27.136456400,19,4,DL22EH,CR07UP,True,Dispatched,2022-12-17 06:19:23.837357600,In Transit,2022-12-17 07:27:41.784040400
BRU00005478,Toothbrush 4000,2022-12-19 13:34:20.416300400,38,9,DH45EA,AB326FG,True,Dispatched,2022-12-19 20:25:15.643290800,In Transit,2022-12-19 21:23:29.113394000
BRU00002733,Toothbrush 4000,2022-12-18 17:40:11.840890800,27,9,IP29SP,IP29SP,True,Dispatched,2022-12-19 01:23:51.572475600,In Transit,2022-12-19 02:06:48.627928800
BRU00005335,Toothbrush 2000,2022-12-19 04:24:22.912727600,71,7,DD81BP,DD81BP,True,Dispatched,2022-12-19 12:46:44.322479600,In Transit,2022-12-19 13:53:31.978066400
BRU00003602,Toothbrush 4000,2022-12-17 09:50:26.232255200,31,9,CT203NB,CT203NB,True,Dispatched,2022-12-17 16:32:43.925848400,In Transit,2022-12-17 17:21:58.074170000
BRU00005427,Toothbrush 2000,2022-12-18 23:57:44.799197200,85,7,HX19BS,HX19BS,True,Dispatched,2022-12-19 07:22:22.679786800,In Transit,2022-12-19 08:01:39.868206400
BRU00005785,Toothbrush 4000,2022-12-18 14:01:51.403302400,40,1,GU466WD,GU466WD,True,Dispatched,2022-12-18 20:35:54.409152400,In Transit,2022-12-18 21:47:48.272354800
BRU00006966,Toothbrush 4000,2022-12-16 20:52:48.147608800,21,8,G671PA,G671PA,True,Dispatched,2022-12-17 03:44:19.982549200,In Transit,2022-12-17 05:13:06.415886800
BRU00006656,Toothbrush 4000,2022-12-18 21:04:19.854201200,23,4,GU29TS,GU29TS,True,Dispatched,2022-12-19 05:37:24.885802400,In Transit,2022-12-19 06:50:15.985134800
BRU00004147,Toothbrush 4000,2022-12-18 07:02:00.902102000,21,9,CW71RE,CW71RE,True,Dispatched,2022-12-18 13:29:53.932481600,In Transit,2022-12-18 14:38:51.100217599
BRU00006187,Toothbrush 4000,2022-12-18 05:28:35.688355600,22,9,CM08EQ,CM08EQ,True,Dispatched,2022-12-18 12:16:20.836303600,In Transit,2022-12-18 13:01:16.454016400
BRU00007147,Toothbrush 4000,2022-12-17 05:43:59.434145200,28,3,CM50JQ,CM50JQ,True,Dispatched,2022-12-17 12:42:38.774518000,In Transit,2022-12-17 13:39:55.780968400
BRU00005856,Toothbrush 2000,2022-12-16 10:08:57.385310000,67,4,EH104HR,EH104HR,True,Dispatched,2022-12-16 16:53:53.342405600,In Transit,2022-12-16 18:09:19.416147200
BRU00000770,Toothbrush 4000,2022-12-18 06:24:57.137156400,29,7,CO148RL,CO148RL,True,Dispatched,2022-12-18 13:42:08.405472000,In Transit,2022-12-18 14:36:41.513739600
BRU00006540,Toothbrush 4000,2022-12-19 21:07:41.154414400,11,1,EH153PG,EH153PG,True,Dispatched,2022-12-20 04:06:07.922942800,In Transit,2022-12-20 05:00:06.674473600
BRU00005600,Toothbrush 4000,2022-12-19 11:55:06.627988000,29,5,CM133PH,CM133PH,True,Dispatched,2022-12-19 19:22:29.999306800,In Transit,2022-12-19 20:16:10.504097200
BRU00000282,Toothbrush 2000,2022-12-16 08:25:37.514225600,56,3,AL71DR,AL71DR,True,Dispatched,2022-12-16 15:15:12.681777200,In Transit,2022-12-16 16:47:38.745653599
BRU00004293,Toothbrush 2000,2022-12-18 07:59:33.357087599,76,5,BS408SU,BS408SU,True,Dispatched,2022-12-18 15:50:29.708257199,In Transit,2022-12-18 16:52:06.888629999
BRU00005989,Toothbrush 2000,2022-12-18 21:18:04.985306000,65,9,CV325HT,CV325HT,True,Dispatched,2022-12-19 04:34:34.633517600,In Transit,2022-12-19 05:24:50.849014400
BRU00002244,Toothbrush 4000,2022-12-16 19:38:24.086966800,30,5,GU266PQ,GU266PQ,True,Dispatched,2022-12-17 02:58:00.844343200,In Transit,2022-12-17 03:29:19.734095200
BRU00001163,Toothbrush 2000,2022-12-19 09:50:03.323644800,83,2,IP279RP,IP279RP,True,Dispatched,2022-12-19 16:49:51.897046800,In Transit,2022-12-19 17:47:22.807863600
BRU00005468,Toothbrush 4000,2022-12-18 23:23:24.672224800,18,6,DE552FX,DE552FX,True,Dispatched,2022-12-19 05:37:44.795968000,In Transit,2022-12-19 06:11:02.952888399
